X,Y,Z
-2.572882873843414586e+01,-1.418385141546075801e+01,4.775644253793874583e+00
-2.436832439538203943e+01,-1.418385141546075801e+01,5.373007859849898260e+00
-2.300782005232994010e+01,-1.418385141546075801e+01,7.025621725834088949e+00
-2.164731570927783366e+01,-1.418385141546075801e+01,2.009545107445033096e+01
-2.028681136622573433e+01,-1.418385141546075801e+01,-1.619338947556039088e+01
-1.892630702317362790e+01,-1.418385141546075801e+01,3.896133793938993062e+00
-1.756580268012152857e+01,-1.418385141546075801e+01,1.555581607856165682e+01
-1.620529833706942213e+01,-1.418385141546075801e+01,5.944716050811321040e+00
-1.484479399401732280e+01,-1.418385141546075801e+01,4.205913065895804159e+00
-1.348428965096521637e+01,-1.418385141546075801e+01,8.400725631927159043e+00
-1.212378530791310993e+01,-1.418385141546075801e+01,4.097831993117129201e+00
-1.076328096486101060e+01,-1.418385141546075801e+01,7.255482117890076132e+00
-9.402776621808911273e+00,-1.418385141546075801e+01,-6.195969367761950508e+01
-8.042272278756797732e+00,-1.418385141546075801e+01,1.247123871022612240e+00
-6.681767935704698402e+00,-1.418385141546075801e+01,1.211506615796331943e+01
-5.321263592652599073e+00,-1.418385141546075801e+01,1.947158058388184898e+00
-3.960759249600499743e+00,-1.418385141546075801e+01,2.233156112525664483e+01
-2.600254906548386202e+00,-1.418385141546075801e+01,-7.656812510677771577e+00
-1.239750563496286873e+00,-1.418385141546075801e+01,8.427490368787124098e+00
1.207537795558124571e-01,-1.418385141546075801e+01,1.413312787364120737e+01
1.481258122607911787e+00,-1.418385141546075801e+01,2.259683817868260558e+00
2.841762465660025327e+00,-1.418385141546075801e+01,2.049600508916343600e+00
4.202266808712124657e+00,-1.418385141546075801e+01,4.586219256862396065e+01
5.562771151764223987e+00,-1.418385141546075801e+01,6.967717128678632577e+00
6.923275494816323317e+00,-1.418385141546075801e+01,8.384806751450977202e+00
8.283779837868436857e+00,-1.418385141546075801e+01,-6.780527884753918499e+01
9.644284180920536187e+00,-1.418385141546075801e+01,3.600444599521600786e+00
1.100478852397263552e+01,-1.418385141546075801e+01,2.161430508294333563e+01
1.236529286702474906e+01,-1.418385141546075801e+01,2.146791015954113480e+00
1.372579721007684839e+01,-1.418385141546075801e+01,6.458578214297459041e+00
1.508630155312894772e+01,-1.418385141546075801e+01,6.917635611876800095e-01
1.644680589618104705e+01,-1.418385141546075801e+01,-1.045800960316500472e+01
1.780731023923316059e+01,-1.418385141546075801e+01,6.537431177006062910e+00
1.916781458228525992e+01,-1.418385141546075801e+01,2.761186207765240486e+00
2.052831892533735925e+01,-1.418385141546075801e+01,1.588561539081936580e+01
2.188882326838945858e+01,-1.418385141546075801e+01,4.719997359412353433e+00
2.324932761144157212e+01,-1.418385141546075801e+01,3.767808106332598328e+01
2.460983195449367145e+01,-1.418385141546075801e+01,8.425698340990530610e+00
2.597033629754577078e+01,-1.418385141546075801e+01,2.054102790038665560e+01
2.733084064059787011e+01,-1.418385141546075801e+01,5.826888449890000876e-01
2.869134498364998365e+01,-1.418385141546075801e+01,2.599740102340260961e+01
3.005184932670208298e+01,-1.418385141546075801e+01,-1.836381310365890807e+00
3.141235366975418231e+01,-1.418385141546075801e+01,2.461027602210593912e+01
3.277285801280629585e+01,-1.418385141546075801e+01,-5.937584234277831996e+01
3.413336235585839518e+01,-1.418385141546075801e+01,-4.600780994733896456e+00
3.549386669891049451e+01,-1.418385141546075801e+01,1.639648112248313438e+01
3.685437104196259384e+01,-1.418385141546075801e+01,1.878028289585003563e+01
3.821487538501470738e+01,-1.418385141546075801e+01,2.049932652934709054e+01
3.957537972806680671e+01,-1.418385141546075801e+01,1.641850215989475359e+01
4.093588407111890604e+01,-1.418385141546075801e+01,3.533201125129247799e+01
4.229638841417100537e+01,-1.418385141546075801e+01,2.536573424044522085e+01
4.365689275722311891e+01,-1.418385141546075801e+01,-2.108468738388765917e+00
4.501739710027521824e+01,-1.418385141546075801e+01,4.150039525756669789e+00
4.637790144332731757e+01,-1.418385141546075801e+01,2.048034717270919103e+01
4.773840578637941690e+01,-1.418385141546075801e+01,1.993498413499579058e+01
4.909891012943153044e+01,-1.418385141546075801e+01,2.668037001526752405e+01
5.045941447248362977e+01,-1.418385141546075801e+01,-3.766896296249625742e+00
5.181991881553574331e+01,-1.418385141546075801e+01,9.409257304916899045e+00
5.318042315858784264e+01,-1.418385141546075801e+01,1.138692942982647622e+02
5.454092750163994197e+01,-1.418385141546075801e+01,-9.528223864932840570e+02
-7.606748943136196317e+01,-1.351581619725082817e+01,9.263625436475558805e-01
-7.470698508830984963e+01,-1.351581619725082817e+01,-1.774498041810422588e+00
-7.334648074525775030e+01,-1.351581619725082817e+01,-1.355136578320266905e+00
-7.198597640220565097e+01,-1.351581619725082817e+01,-2.314786608928646669e-02
-7.062547205915355164e+01,-1.351581619725082817e+01,-1.756711477674798294e+00
-6.926496771610143810e+01,-1.351581619725082817e+01,4.414229236070254636e+00
-6.790446337304933877e+01,-1.351581619725082817e+01,1.401629949402592779e+00
-6.654395902999723944e+01,-1.351581619725082817e+01,8.482428536490733251e+00
-6.518345468694514011e+01,-1.351581619725082817e+01,4.213741298239598088e+00
-6.382295034389303368e+01,-1.351581619725082817e+01,4.302473844741538933e+00
-6.246244600084092724e+01,-1.351581619725082817e+01,5.733986797476404718e+00
-6.110194165778882791e+01,-1.351581619725082817e+01,1.083989172721563321e+01
-5.974143731473672148e+01,-1.351581619725082817e+01,6.000748752897398397e+00
-5.838093297168461504e+01,-1.351581619725082817e+01,5.119175579278171240e-01
-5.702042862863251571e+01,-1.351581619725082817e+01,1.305425540987929978e+01
-5.565992428558041638e+01,-1.351581619725082817e+01,5.716264996900276785e+00
-5.429941994252830995e+01,-1.351581619725082817e+01,7.379818612623754603e+00
-5.293891559947620351e+01,-1.351581619725082817e+01,1.479718796278631787e+00
-5.157841125642410418e+01,-1.351581619725082817e+01,1.815290203046240691e+01
-5.021790691337200485e+01,-1.351581619725082817e+01,1.303556532930690004e+01
-4.885740257031989842e+01,-1.351581619725082817e+01,9.122552019979396576e+00
-4.749689822726779198e+01,-1.351581619725082817e+01,7.887508096864004337e+00
-4.613639388421569265e+01,-1.351581619725082817e+01,1.570643054990238818e+00
-4.477588954116358622e+01,-1.351581619725082817e+01,6.470350836333988553e+00
-4.341538519811148689e+01,-1.351581619725082817e+01,3.921180020180977444e+00
-4.205488085505938045e+01,-1.351581619725082817e+01,1.448670413087218201e+01
-4.069437651200728112e+01,-1.351581619725082817e+01,1.336534280644007922e+01
-3.933387216895517469e+01,-1.351581619725082817e+01,8.861729436149152761e+00
-3.797336782590307536e+01,-1.351581619725082817e+01,1.711878027903497079e+00
-3.661286348285096892e+01,-1.351581619725082817e+01,1.428941642647378707e+01
-3.525235913979886959e+01,-1.351581619725082817e+01,6.767615446688139080e+00
-3.389185479674676316e+01,-1.351581619725082817e+01,8.761894226046239575e-01
-3.253135045369465672e+01,-1.351581619725082817e+01,3.009679263595149923e+00
-3.117084611064255739e+01,-1.351581619725082817e+01,1.347905222586362584e+00
-2.981034176759045096e+01,-1.351581619725082817e+01,6.439962581262124175e+00
-2.844983742453835163e+01,-1.351581619725082817e+01,2.098240589269769529e+01
-2.708933308148624519e+01,-1.351581619725082817e+01,9.919414819306636488e+00
-2.572882873843414586e+01,-1.351581619725082817e+01,4.737211918895872564e+00
-2.436832439538203943e+01,-1.351581619725082817e+01,3.665949348608234626e+00
-2.300782005232994010e+01,-1.351581619725082817e+01,1.716927465630420002e+01
-2.164731570927783366e+01,-1.351581619725082817e+01,3.674647890709985987e+00
-2.028681136622573433e+01,-1.351581619725082817e+01,3.691663641560111841e+00
-1.892630702317362790e+01,-1.351581619725082817e+01,4.126447184299242288e+00
-1.756580268012152857e+01,-1.351581619725082817e+01,-1.726533146046049794e+01
-1.620529833706942213e+01,-1.351581619725082817e+01,3.367117237274884900e+01
-1.484479399401732280e+01,-1.351581619725082817e+01,4.676749482273154968e+01
-1.348428965096521637e+01,-1.351581619725082817e+01,2.657538788320510648e+01
-1.212378530791310993e+01,-1.351581619725082817e+01,2.160498739239500754e+00
-1.076328096486101060e+01,-1.351581619725082817e+01,1.617112099182776319e+01
-9.402776621808911273e+00,-1.351581619725082817e+01,6.193495946657958662e+00
-8.042272278756797732e+00,-1.351581619725082817e+01,3.476689361596907002e+00
-6.681767935704698402e+00,-1.351581619725082817e+01,5.078211857593298184e+00
-5.321263592652599073e+00,-1.351581619725082817e+01,2.099874648269759003e+00
-3.960759249600499743e+00,-1.351581619725082817e+01,1.353717330065847158e+00
-2.600254906548386202e+00,-1.351581619725082817e+01,1.639824336186799059e+01
-1.239750563496286873e+00,-1.351581619725082817e+01,2.871719902717019490e+00
1.207537795558124571e-01,-1.351581619725082817e+01,9.126354377035402976e+00
1.481258122607911787e+00,-1.351581619725082817e+01,1.511448403027641874e+01
2.841762465660025327e+00,-1.351581619725082817e+01,2.091446748353383711e+01
4.202266808712124657e+00,-1.351581619725082817e+01,6.080680974806431216e+00
5.562771151764223987e+00,-1.351581619725082817e+01,1.037366963778869255e+01
6.923275494816323317e+00,-1.351581619725082817e+01,3.652207589884802541e+00
8.283779837868436857e+00,-1.351581619725082817e+01,7.403256418634853731e+00
9.644284180920536187e+00,-1.351581619725082817e+01,6.472243928343218933e+00
1.100478852397263552e+01,-1.351581619725082817e+01,2.834328836680725061e+01
1.236529286702474906e+01,-1.351581619725082817e+01,8.973856211068737210e+00
1.372579721007684839e+01,-1.351581619725082817e+01,3.346722422085921522e+00
1.508630155312894772e+01,-1.351581619725082817e+01,4.172259909493960528e-01
1.644680589618104705e+01,-1.351581619725082817e+01,4.432656446706015174e+01
1.780731023923316059e+01,-1.351581619725082817e+01,1.687805943649822993e+01
1.916781458228525992e+01,-1.351581619725082817e+01,2.690152766411665297e+01
2.052831892533735925e+01,-1.351581619725082817e+01,1.797067991605243620e+01
2.188882326838945858e+01,-1.351581619725082817e+01,-2.683267997123195983e+02
2.324932761144157212e+01,-1.351581619725082817e+01,3.400507934636675778e+00
2.460983195449367145e+01,-1.351581619725082817e+01,3.413086817041494925e+01
2.597033629754577078e+01,-1.351581619725082817e+01,-1.092727457673610303e+02
2.733084064059787011e+01,-1.351581619725082817e+01,3.802929955018839792e+01
2.869134498364998365e+01,-1.351581619725082817e+01,-1.611518420488813108e+00
3.005184932670208298e+01,-1.351581619725082817e+01,1.222771595163656633e+00
3.141235366975418231e+01,-1.351581619725082817e+01,-1.392593844453572061e+01
3.277285801280629585e+01,-1.351581619725082817e+01,2.742880606356215267e+01
3.413336235585839518e+01,-1.351581619725082817e+01,-3.962780296291158744e-02
3.549386669891049451e+01,-1.351581619725082817e+01,5.519973666569031323e+00
3.685437104196259384e+01,-1.351581619725082817e+01,-1.172983446659379148e+01
3.821487538501470738e+01,-1.351581619725082817e+01,-2.447059496097940379e+00
3.957537972806680671e+01,-1.351581619725082817e+01,3.791260936713647833e+00
4.093588407111890604e+01,-1.351581619725082817e+01,-1.112670753762450992e+01
4.229638841417100537e+01,-1.351581619725082817e+01,1.491761199742019706e+01
4.365689275722311891e+01,-1.351581619725082817e+01,3.158158268958425552e+00
4.501739710027521824e+01,-1.351581619725082817e+01,-3.833110836598980331e+00
4.637790144332731757e+01,-1.351581619725082817e+01,8.504786698975419057e+00
4.773840578637941690e+01,-1.351581619725082817e+01,2.639058688369066097e+00
4.909891012943153044e+01,-1.351581619725082817e+01,1.342786578056046309e+01
5.045941447248362977e+01,-1.351581619725082817e+01,-5.508603457965499217e+00
5.181991881553574331e+01,-1.351581619725082817e+01,4.795830459316549721e+00
5.318042315858784264e+01,-1.351581619725082817e+01,1.011942125950504874e+02
5.454092750163994197e+01,-1.351581619725082817e+01,-1.186781636549021641e+03
-7.606748943136196317e+01,-1.284778097904089478e+01,-8.192718481954295306e-01
-7.470698508830984963e+01,-1.284778097904089478e+01,-9.239356180999319657e-01
-7.334648074525775030e+01,-1.284778097904089478e+01,1.242116795276465568e+00
-7.198597640220565097e+01,-1.284778097904089478e+01,4.482821324427906262e+00
-7.062547205915355164e+01,-1.284778097904089478e+01,-7.535902683776024569e-01
-6.926496771610143810e+01,-1.284778097904089478e+01,4.785781362956000429e+00
-6.790446337304933877e+01,-1.284778097904089478e+01,7.193055101000791929e+00
-6.654395902999723944e+01,-1.284778097904089478e+01,4.231094496710466224e+00
-6.518345468694514011e+01,-1.284778097904089478e+01,9.757871720139057459e-01
-6.382295034389303368e+01,-1.284778097904089478e+01,-2.083691690018186904e+01
-6.246244600084092724e+01,-1.284778097904089478e+01,1.944573007849088375e+00
-6.110194165778882791e+01,-1.284778097904089478e+01,1.025987543255269507e+01
-5.974143731473672148e+01,-1.284778097904089478e+01,7.820659717291377211e-01
-5.838093297168461504e+01,-1.284778097904089478e+01,1.922890730190387198e-01
-5.702042862863251571e+01,-1.284778097904089478e+01,1.140902293054840300e+01
-5.565992428558041638e+01,-1.284778097904089478e+01,1.555949371052736296e+01
-5.429941994252830995e+01,-1.284778097904089478e+01,7.140755508845886723e+00
-5.293891559947620351e+01,-1.284778097904089478e+01,1.282663516827625649e+01
-5.157841125642410418e+01,-1.284778097904089478e+01,2.926894005381223351e+00
-5.021790691337200485e+01,-1.284778097904089478e+01,7.848259709648812255e+00
-4.885740257031989842e+01,-1.284778097904089478e+01,4.200615865148153105e+00
-4.749689822726779198e+01,-1.284778097904089478e+01,1.961513387001806308e+01
-4.613639388421569265e+01,-1.284778097904089478e+01,3.949353348290699728e+00
-4.477588954116358622e+01,-1.284778097904089478e+01,3.060481376696992939e+00
-4.341538519811148689e+01,-1.284778097904089478e+01,2.730434817240256962e+01
-4.205488085505938045e+01,-1.284778097904089478e+01,1.782496259257555593e+01
-4.069437651200728112e+01,-1.284778097904089478e+01,1.648871255861057650e+00
-3.933387216895517469e+01,-1.284778097904089478e+01,1.852999448231908985e+01
-3.797336782590307536e+01,-1.284778097904089478e+01,6.700224288753270585e+00
-3.661286348285096892e+01,-1.284778097904089478e+01,1.388194697025278579e+01
-3.525235913979886959e+01,-1.284778097904089478e+01,-8.112635112467011140e+02
-3.389185479674676316e+01,-1.284778097904089478e+01,5.664646793584891427e+00
-3.253135045369465672e+01,-1.284778097904089478e+01,1.998615419000848270e+00
-3.117084611064255739e+01,-1.284778097904089478e+01,1.616147936965358767e+01
-2.981034176759045096e+01,-1.284778097904089478e+01,2.855063038716731949e+00
-2.844983742453835163e+01,-1.284778097904089478e+01,-6.697995618836171339e+00
-2.708933308148624519e+01,-1.284778097904089478e+01,2.866156873971776875e+00
-2.572882873843414586e+01,-1.284778097904089478e+01,1.687689138285788104e+01
-2.436832439538203943e+01,-1.284778097904089478e+01,5.784700114855852782e+00
-2.300782005232994010e+01,-1.284778097904089478e+01,2.144708040379800451e+00
-2.164731570927783366e+01,-1.284778097904089478e+01,3.412534816955413941e+00
-2.028681136622573433e+01,-1.284778097904089478e+01,-2.296287771045676251e+01
-1.892630702317362790e+01,-1.284778097904089478e+01,2.060502526060828643e+01
-1.756580268012152857e+01,-1.284778097904089478e+01,-5.816426453874602487e+01
-1.620529833706942213e+01,-1.284778097904089478e+01,1.540161604532974682e-01
-1.484479399401732280e+01,-1.284778097904089478e+01,3.003644381747530567e-02
-1.348428965096521637e+01,-1.284778097904089478e+01,5.360278510586995893e+00
-1.212378530791310993e+01,-1.284778097904089478e+01,1.225844827646455526e+00
-1.076328096486101060e+01,-1.284778097904089478e+01,2.147850917053878916e+01
-9.402776621808911273e+00,-1.284778097904089478e+01,3.871771576553055816e+00
-8.042272278756797732e+00,-1.284778097904089478e+01,2.201667823240891941e+00
-6.681767935704698402e+00,-1.284778097904089478e+01,1.659848404248518605e+01
-5.321263592652599073e+00,-1.284778097904089478e+01,2.786295729424138390e+00
-3.960759249600499743e+00,-1.284778097904089478e+01,-1.390607998563108794e+01
-2.600254906548386202e+00,-1.284778097904089478e+01,1.370005754108544638e+00
-1.239750563496286873e+00,-1.284778097904089478e+01,-2.027504706452474892e+01
1.207537795558124571e-01,-1.284778097904089478e+01,4.779594940562923000e+01
1.481258122607911787e+00,-1.284778097904089478e+01,1.023350885167385371e+00
2.841762465660025327e+00,-1.284778097904089478e+01,4.241208748132062389e+00
4.202266808712124657e+00,-1.284778097904089478e+01,9.723998890232682157e+00
5.562771151764223987e+00,-1.284778097904089478e+01,9.842709595629225205e+00
6.923275494816323317e+00,-1.284778097904089478e+01,1.593604881450037780e+01
8.283779837868436857e+00,-1.284778097904089478e+01,1.325357213765388309e+01
9.644284180920536187e+00,-1.284778097904089478e+01,7.095255662448618494e-01
1.100478852397263552e+01,-1.284778097904089478e+01,6.117356435808922299e+00
1.236529286702474906e+01,-1.284778097904089478e+01,1.466620162958821716e+01
1.372579721007684839e+01,-1.284778097904089478e+01,6.958007781464628394e+00
1.508630155312894772e+01,-1.284778097904089478e+01,1.124923849704791401e+01
1.644680589618104705e+01,-1.284778097904089478e+01,3.024715417553590413e+01
1.780731023923316059e+01,-1.284778097904089478e+01,2.203026715811250114e+01
1.916781458228525992e+01,-1.284778097904089478e+01,2.130803938625136240e+01
2.052831892533735925e+01,-1.284778097904089478e+01,9.408572220172205292e+00
2.188882326838945858e+01,-1.284778097904089478e+01,-1.115672126293614008e+00
2.324932761144157212e+01,-1.284778097904089478e+01,1.762575108500212906e+01
2.460983195449367145e+01,-1.284778097904089478e+01,-1.131363101618910294e+00
2.597033629754577078e+01,-1.284778097904089478e+01,1.879474447612624033e+01
2.733084064059787011e+01,-1.284778097904089478e+01,1.968308806751815609e+01
2.869134498364998365e+01,-1.284778097904089478e+01,-8.711660497969399231e+00
3.005184932670208298e+01,-1.284778097904089478e+01,2.999189878998448222e+01
3.141235366975418231e+01,-1.284778097904089478e+01,-2.699416901009091063e+01
3.277285801280629585e+01,-1.284778097904089478e+01,-2.638006387616608439e+00
3.413336235585839518e+01,-1.284778097904089478e+01,-1.407262666688971153e+00
3.549386669891049451e+01,-1.284778097904089478e+01,-3.777704729607738177e+00
3.685437104196259384e+01,-1.284778097904089478e+01,3.175432580838404206e+01
3.821487538501470738e+01,-1.284778097904089478e+01,2.291613394890450550e+01
3.957537972806680671e+01,-1.284778097904089478e+01,4.163913514815621997e-01
4.093588407111890604e+01,-1.284778097904089478e+01,1.305224072259810342e+01
4.229638841417100537e+01,-1.284778097904089478e+01,1.572747770620071961e+01
4.365689275722311891e+01,-1.284778097904089478e+01,5.965561683818126681e+00
4.501739710027521824e+01,-1.284778097904089478e+01,7.723919322558745471e+00
4.637790144332731757e+01,-1.284778097904089478e+01,-4.880466392259402397e+01
4.773840578637941690e+01,-1.284778097904089478e+01,1.010549955700657243e+01
4.909891012943153044e+01,-1.284778097904089478e+01,5.140252493485276020e+00
5.045941447248362977e+01,-1.284778097904089478e+01,-7.805645026739863823e+00
5.181991881553574331e+01,-1.284778097904089478e+01,6.239649789650509604e+01
5.318042315858784264e+01,-1.284778097904089478e+01,8.263908197179456749e+01
5.454092750163994197e+01,-1.284778097904089478e+01,-4.757744708391542190e+02
-7.606748943136196317e+01,-1.217974576083096494e+01,-1.205823730191990295e+00
-7.470698508830984963e+01,-1.217974576083096494e+01,2.134698656069738298e+00
-7.334648074525775030e+01,-1.217974576083096494e+01,-1.101297624890645421e+00
-7.198597640220565097e+01,-1.217974576083096494e+01,5.807748990647795040e+00
-7.062547205915355164e+01,-1.217974576083096494e+01,-3.645144046880611999e+00
-6.926496771610143810e+01,-1.217974576083096494e+01,-5.329447295909593763e+00
-6.790446337304933877e+01,-1.217974576083096494e+01,6.375226252577396835e+00
-6.654395902999723944e+01,-1.217974576083096494e+01,6.479451600476490825e+00
-6.518345468694514011e+01,-1.217974576083096494e+01,1.652394650503876017e+00
-6.382295034389303368e+01,-1.217974576083096494e+01,7.283988710263829880e+00
-6.246244600084092724e+01,-1.217974576083096494e+01,1.084855877828906578e+01
-6.110194165778882791e+01,-1.217974576083096494e+01,2.866573290258830120e+00
-5.974143731473672148e+01,-1.217974576083096494e+01,-2.491445040642591202e+00
-5.838093297168461504e+01,-1.217974576083096494e+01,1.081967410235220406e+01
-5.702042862863251571e+01,-1.217974576083096494e+01,2.534242206502855055e+01
-5.565992428558041638e+01,-1.217974576083096494e+01,-3.276933914777259815e+01
-5.429941994252830995e+01,-1.217974576083096494e+01,1.124231138168862998e+01
-5.293891559947620351e+01,-1.217974576083096494e+01,1.500201133072522630e+01
-5.157841125642410418e+01,-1.217974576083096494e+01,1.890982680015988127e+00
-5.021790691337200485e+01,-1.217974576083096494e+01,6.979440329462299530e+00
-4.885740257031989842e+01,-1.217974576083096494e+01,1.558915285058155398e+01
-4.749689822726779198e+01,-1.217974576083096494e+01,-7.140649609873302772e+00
-4.613639388421569265e+01,-1.217974576083096494e+01,1.548831629809414778e+01
-4.477588954116358622e+01,-1.217974576083096494e+01,3.371213860227240122e-01
-4.341538519811148689e+01,-1.217974576083096494e+01,6.885734976066287594e+00
-4.205488085505938045e+01,-1.217974576083096494e+01,-3.550749904825261094e+00
-4.069437651200728112e+01,-1.217974576083096494e+01,1.174128184637585370e+01
-3.933387216895517469e+01,-1.217974576083096494e+01,-5.683924700609708225e+01
-3.797336782590307536e+01,-1.217974576083096494e+01,3.297865680034402835e+00
-3.661286348285096892e+01,-1.217974576083096494e+01,7.458532258497232448e+00
-3.525235913979886959e+01,-1.217974576083096494e+01,1.366590364478015118e+01
-3.389185479674676316e+01,-1.217974576083096494e+01,7.389024525305273317e-01
-3.253135045369465672e+01,-1.217974576083096494e+01,8.251941343210260627e+00
-3.117084611064255739e+01,-1.217974576083096494e+01,1.903953569534367340e-01
-2.981034176759045096e+01,-1.217974576083096494e+01,1.683597321893511856e+00
-2.844983742453835163e+01,-1.217974576083096494e+01,2.420406984754678525e+00
-2.708933308148624519e+01,-1.217974576083096494e+01,-4.180149192813625625e+00
-2.572882873843414586e+01,-1.217974576083096494e+01,9.781428918459017297e+00
-2.436832439538203943e+01,-1.217974576083096494e+01,1.118819465088115095e+01
-2.300782005232994010e+01,-1.217974576083096494e+01,-5.322538328110003825e+00
-2.164731570927783366e+01,-1.217974576083096494e+01,1.670566455734403988e+01
-2.028681136622573433e+01,-1.217974576083096494e+01,1.324103525462638986e+00
-1.892630702317362790e+01,-1.217974576083096494e+01,1.128633874035469020e+01
-1.756580268012152857e+01,-1.217974576083096494e+01,1.526412171661229777e+01
-1.620529833706942213e+01,-1.217974576083096494e+01,1.121884199416131089e+01
-1.484479399401732280e+01,-1.217974576083096494e+01,5.868126801285822314e-01
-1.348428965096521637e+01,-1.217974576083096494e+01,8.697158912135096287e+00
-1.212378530791310993e+01,-1.217974576083096494e+01,7.637637817520539052e+00
-1.076328096486101060e+01,-1.217974576083096494e+01,7.472475270975220241e+00
-9.402776621808911273e+00,-1.217974576083096494e+01,1.005254154243804443e+01
-8.042272278756797732e+00,-1.217974576083096494e+01,6.577341746853602622e+00
-6.681767935704698402e+00,-1.217974576083096494e+01,-6.523439508715229707e-01
-5.321263592652599073e+00,-1.217974576083096494e+01,3.316605628082112123e+00
-3.960759249600499743e+00,-1.217974576083096494e+01,1.681914308897147592e+01
-2.600254906548386202e+00,-1.217974576083096494e+01,2.340482963716242892e+01
-1.239750563496286873e+00,-1.217974576083096494e+01,4.630762587227669869e+00
1.207537795558124571e-01,-1.217974576083096494e+01,5.040057838760271913e+00
1.481258122607911787e+00,-1.217974576083096494e+01,8.826494958154727399e+00
2.841762465660025327e+00,-1.217974576083096494e+01,2.103337310112363312e+01
4.202266808712124657e+00,-1.217974576083096494e+01,1.164654052506340065e+01
5.562771151764223987e+00,-1.217974576083096494e+01,-1.996794642946629061e-01
6.923275494816323317e+00,-1.217974576083096494e+01,1.357347207728270000e+01
8.283779837868436857e+00,-1.217974576083096494e+01,3.384173177721065962e+00
9.644284180920536187e+00,-1.217974576083096494e+01,-2.295713231855766701e+00
1.100478852397263552e+01,-1.217974576083096494e+01,8.682998755415241021e+00
1.236529286702474906e+01,-1.217974576083096494e+01,3.655994685772486541e+00
1.372579721007684839e+01,-1.217974576083096494e+01,-1.544231454611745313e+01
1.508630155312894772e+01,-1.217974576083096494e+01,4.233706295627159832e+00
1.644680589618104705e+01,-1.217974576083096494e+01,6.142715223060913665e+00
1.780731023923316059e+01,-1.217974576083096494e+01,2.647543671383290498e+00
1.916781458228525992e+01,-1.217974576083096494e+01,1.298205775955054619e+01
2.052831892533735925e+01,-1.217974576083096494e+01,-4.458616837375656949e+00
2.188882326838945858e+01,-1.217974576083096494e+01,1.742820660637492480e+01
2.324932761144157212e+01,-1.217974576083096494e+01,-6.111585817162539769e+01
2.460983195449367145e+01,-1.217974576083096494e+01,1.131263219171583856e+01
2.597033629754577078e+01,-1.217974576083096494e+01,7.128182027394952769e+00
2.733084064059787011e+01,-1.217974576083096494e+01,1.913352816848423998e+01
2.869134498364998365e+01,-1.217974576083096494e+01,3.916336330113779240e+00
3.005184932670208298e+01,-1.217974576083096494e+01,9.654923527297480490e+00
3.141235366975418231e+01,-1.217974576083096494e+01,2.572729868824462418e+00
3.277285801280629585e+01,-1.217974576083096494e+01,1.057193111335411828e+01
3.413336235585839518e+01,-1.217974576083096494e+01,-1.221068386337402245e+01
3.549386669891049451e+01,-1.217974576083096494e+01,1.767492577495211847e+01
3.685437104196259384e+01,-1.217974576083096494e+01,1.516071403735023360e+01
3.821487538501470738e+01,-1.217974576083096494e+01,-3.776153561623755373e+00
3.957537972806680671e+01,-1.217974576083096494e+01,1.890098366332892965e+01
4.093588407111890604e+01,-1.217974576083096494e+01,1.005419406552137751e+01
4.229638841417100537e+01,-1.217974576083096494e+01,6.395562689312453308e+00
4.365689275722311891e+01,-1.217974576083096494e+01,7.366551633972586721e+00
4.501739710027521824e+01,-1.217974576083096494e+01,1.350012403532421779e+01
4.637790144332731757e+01,-1.217974576083096494e+01,5.071156128968377530e+00
4.773840578637941690e+01,-1.217974576083096494e+01,-8.092212277850170388e-01
4.909891012943153044e+01,-1.217974576083096494e+01,7.648413833827914843e+00
5.045941447248362977e+01,-1.217974576083096494e+01,-1.060019250446293526e+01
5.181991881553574331e+01,-1.217974576083096494e+01,1.512169209253866882e+02
5.318042315858784264e+01,-1.217974576083096494e+01,6.197310492376532665e+01
-7.470698508830984963e+01,-1.151171054262103155e+01,4.074921723732788159e+00
-7.334648074525775030e+01,-1.151171054262103155e+01,7.333456177365808015e-01
-7.198597640220565097e+01,-1.151171054262103155e+01,-7.473225584191862225e+00
-7.062547205915355164e+01,-1.151171054262103155e+01,2.116896925210125069e+00
-6.926496771610143810e+01,-1.151171054262103155e+01,-2.597576829212845695e+01
-6.790446337304933877e+01,-1.151171054262103155e+01,1.946469951666989573e+01
-6.654395902999723944e+01,-1.151171054262103155e+01,-1.286720006597905375e+01
-6.518345468694514011e+01,-1.151171054262103155e+01,8.588596515610818827e+00
-6.382295034389303368e+01,-1.151171054262103155e+01,-2.340861247944867163e+00
-6.246244600084092724e+01,-1.151171054262103155e+01,1.724440433244426307e+00
-6.110194165778882791e+01,-1.151171054262103155e+01,1.817096624291791862e+00
-5.974143731473672148e+01,-1.151171054262103155e+01,2.395758713528944206e+00
-5.838093297168461504e+01,-1.151171054262103155e+01,1.226200894006637654e+01
-5.702042862863251571e+01,-1.151171054262103155e+01,2.489726698076968248e+01
-5.565992428558041638e+01,-1.151171054262103155e+01,9.488326769872168498e+00
-5.429941994252830995e+01,-1.151171054262103155e+01,1.226461971011222296e+01
-5.293891559947620351e+01,-1.151171054262103155e+01,-1.725930068555064922e+00
-5.157841125642410418e+01,-1.151171054262103155e+01,1.016103509651413539e+01
-5.021790691337200485e+01,-1.151171054262103155e+01,1.113031671917415899e+01
-4.885740257031989842e+01,-1.151171054262103155e+01,1.818996696751259989e+01
